date,30000,40000,50000,60000,70000,75000,80000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,101000,102000,103000,104000,105000,106000,108000,110000,112000,114000,115000,116000,118000,120000,122000,124000,125000,130000,135000,140000,150000,160000,170000,180000,200000
2024-11-28,0.0,0.0,0.0,0.0,0.0,0.0,21810.68976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11086.816125000001,0.0,9880.90792,0.0,9265.58065,0.0,0.0,0.0,7289.884665,0.0,0.0,6328.024560000001,0.0,0.0,5202.499695,0.0,0.0,4312.42695,3685.4067250000003,0.0,2683.5236400000003,2047.223335,1383.20459,1099.860575,0.0,0.0
2024-11-29,0.0,0.0,0.0,0.0,29829.828735,0.0,21866.341775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15140.30388,0.0,0.0,0.0,0.0,0.0,11683.63779,0.0,11693.946,0.0,10537.55689,0.0,10098.21762,0.0,9778.831145000002,0.0,7934.032180000001,6903.984229999999,7261.84718,7139.9392,0.0,0.0,5446.93296,0.0,0.0,4503.031635,3894.7856,0.0,2888.24529,2041.8831300000002,1715.4905250000002,1217.6672500000002,0.0,0.0
2024-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12058.055325000001,0.0,11215.94024,0.0,10284.211905,0.0,0.0,0.0,0.0,0.0,7734.2088,0.0,0.0,6225.997950000001,0.0,0.0,5326.98485,0.0,0.0,4502.594535,3683.4406999999997,0.0,2617.95267,1834.3181399999999,0.0,1108.828045,0.0,0.0
2024-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11783.76489,0.0,0.0,0.0,0.0,0.0,0.0,8774.0451,8216.3508,0.0,6815.193,6566.883975000001,0.0,0.0,5670.9250600000005,0.0,0.0,4557.69528,3884.5103999999997,0.0,2722.4030399999997,1940.9348000000002,1400.541805,1169.09772,0.0,0.0
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15043.6125,0.0,0.0,0.0,13119.09808,0.0,12351.716460000001,0.0,11299.23278,0.0,10162.542044999998,0.0,9324.65884,0.0,9886.933315000002,0.0,8040.139510000001,9011.432200000001,7508.21916,6286.09608,6013.66878,5681.530049999999,0.0,0.0,4671.7099800000005,0.0,0.0,4008.5556000000006,3561.7898299999997,0.0,2519.03435,1992.92923,0.0,1094.437175,860.8335299999999,572.7091800000001
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13274.391200000002,0.0,13072.256080000001,0.0,12054.68413,0.0,10378.43628,0.0,10018.008,0.0,9564.342,0.0,8787.13113,0.0,7258.94169,7295.958764999999,6664.9653,5533.12325,5901.696209999999,5658.31063,0.0,0.0,4685.346680000001,0.0,0.0,3976.7520250000002,3304.5079800000003,0.0,2137.632975,1625.5284400000003,1243.05116,1003.9081500000001,760.06104,521.699805
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11567.197305,0.0,0.0,0.0,12227.229885,0.0,11279.80296,0.0,9242.659035,0.0,9753.81278,7071.481145,6613.254430000001,6807.992534999999,6986.879959999999,6043.606875,0.0,0.0,5557.677305,0.0,0.0,4792.92908,3945.4468,0.0,2922.960595,2062.9379400000003,1185.757125,958.6292,982.3721,584.979
2024-12-05,72996.48657000001,63451.250640000006,54030.889195,0.0,0.0,0.0,24778.509941,0.0,0.0,0.0,0.0,14758.305600000002,0.0,13869.312,0.0,13000.778,0.0,12083.474,0.0,11143.524,0.0,12908.72643,0.0,11712.21228,0.0,11387.1083,0.0,8394.560099999999,0.0,9304.45631,0.0,10892.98584,11037.7259,7865.93511,9014.536769999999,8065.5024,6411.17664,7381.053015,7267.538135,5948.1012,7172.801015000001,4415.23594,5554.2916,4766.78464,4465.871385,2551.5474649999996,2219.266784,2271.6040599999997,1213.038875,921.833545,760.2864
2024-12-06,69229.36454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14485.710749999998,0.0,13553.3915,0.0,14409.786674999998,0.0,12989.589210000002,0.0,12938.35233,0.0,12018.02034,0.0,11008.569495,8772.44342,7954.93386,0.0,7872.367619999999,7132.937239999999,0.0,5897.883,6522.78309,5223.0890500000005,4639.801425,5479.893,4377.930915,3782.727,3293.0696500000004,2434.3344,1880.295785,1358.57952,999.4031,806.15264
