date,115000,116000,117000,118000,119000,120000,121000,122000,123000,124000,126000
2025-08-09,0.0,0.0,992.73608,536.46465,385.435974,163.22628,128.53398800000002,58.223005,0.0,23.289202,0.0
2025-08-10,3366.3154050000003,2722.71976,1353.344495,1487.9238750000002,1073.4371999999998,655.963275,369.64964200000003,238.48712,0.0,59.453300000000006,0.0
2025-08-11,0.0,4265.45777,4555.201125,950.3174399999999,297.01895,47.477248,35.615322,11.866114000000001,11.903969,11.883857,11.956744
