,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,54000
2022-03-28,0,0,0,0,0,1023.4197799999998,329.88165,165.4198,23.58773,96.05608,23.627135,23.945195
2022-03-29,0,0,0,0,1277.34651,835.77305,47.06735,23.5851,23.719865,23.87103,0,0
