date,111000,113000,113500,114000,114500,115000,115500,116000,116500,117000,118000,119000,120000,121000,124000
2025-08-02,2255.6146,897.41432,0.0,676.48662,0.0,394.927015,0.0,179.648896,0.0,146.50648999999999,67.38458999999999,45.123504,45.114000000000004,0.0,11.266867
2025-08-03,3128.6486,1652.233675,0.0,1142.3215,0.0,628.2430549999999,0.0,342.91608,0.0,171.59421,79.881781,45.680644,11.439614,11.441367,11.255841
2025-08-04,0.0,1895.5551450000003,1374.2214,1603.867207,573.4578,483.78367799999995,299.57077799999996,138.23987999999997,69.116382,23.050314000000004,23.031296,22.947106,11.535067999999999,0.0,0.0
