date,8125,8250,8500,8625,8750,8875,9000,9125,9250,9375,9500,9625,9750,9875,10000
2020-05-11,0.0,330.65360000000004,250.19866000000005,145.12101,93.82021,59.70496000000001,51.34002,34.22896,38.82887999999999,38.820015,48.673295,30.117815,0.0,12.77583,12.91296
2020-05-12,711.30927,630.5779799999999,386.28913499999993,225.172905,132.19709999999998,52.89336,30.977625,22.0376,8.82118,21.873025,4.4289499999999995,4.432175,4.45277,4.328930000000001,4.447405
