date,92000,93000,93500,94000,94500,95000,95500,96000,96500,97000,98000,99000,99500,100000,100500,101000,101500,102000,103000,104000,105000,106000,107000,108000,109000,110000,112000,114000,116000,118000
2025-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2541.7837500000005,0.0,1254.6513750000001,0.0,956.7458549999999,552.0721249999999,505.06300000000005,272.155194,274.129299,141.43927,90.503541,81.093744,30.239465999999997,20.132816000000002,10.124437,20.387102,0.0
2025-02-02,0.0,0.0,0.0,0.0,0.0,3004.44963,0.0,2327.71944,0.0,2046.8345100000001,1510.16624,920.5894249999999,0.0,829.4838050000001,0.0,585.44154,0.0,410.245122,273.20328,154.790992,126.096854,87.635178,68.323409,108.992125,48.47204,29.316848999999998,29.292821999999997,19.463442,19.8687,9.924879
2025-02-03,4222.08072,3612.77775,3229.22446,4732.161120000001,8100.57468,6491.5430400000005,3814.88492,3994.7684000000004,5610.17325,5100.0,4186.7437,3217.104765,3072.7089,1622.73584,1940.6562,862.5014600000001,711.56043,477.6796120000001,244.09168799999998,50.776185,30.468740999999998,10.147053,30.719870999999998,10.172071,28.173899999999996,9.521623,18.908584,28.553099999999997,0.0,0.0
