date,20000,21000,23000,24000,25000,26000,27000,28000,29000,30000,30500,31500,32000,35000,35500,36000,36500,37000,37500,38000,38500,39000,39500,40000,40500,41000,41500,42000,42250,42500,42750,43000,43250,43500,43750,44000,44250,44500,44750,45000,45250,45500,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000
2023-11-16,15893.1928,0.0,0.0,11946.680880000002,11275.63094,0.0,8994.116880000001,8358.32896,0.0,0.0,0.0,0.0,0.0,0.0,2117.89704,1906.6267699999999,1698.75766,1538.8808000000001,1413.22506,1196.4496500000002,1030.592205,885.8163649999999,758.5960200000001,668.4531,616.09258,542.73375,0.0,397.45684,0.0,0.0,0.0,305.867995,0.0,0.0,0.0,252.34215999999998,0.0,0.0,0.0,233.09090999999998,0.0,0.0,179.85805000000002,154.677923,129.497796,122.394798,93.526186,79.13754200000001,64.748898,57.49715200000001,101.264013,0.0,0.0,0.0,0.0,0.0,0.0,14.356876000000002,0.0
2023-11-17,0.0,0.0,0.0,0.0,11519.960449999999,10540.310269999998,9560.66009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2373.4756500000003,1818.3625900000002,1783.4309500000002,1628.23987,1310.6214,1165.50048,1079.50235,950.58444,821.8545750000001,637.188125,599.55753,587.2476800000001,0.0,382.67838,0.0,0.0,0.0,327.97538999999995,0.0,0.0,0.0,274.8279,0.0,0.0,0.0,219.7623,0.0,0.0,164.491605,130.00413600000002,123.386986,98.331975,98.306622,83.84489,72.63130000000001,58.003519999999995,0.0,32.847921,18.19508,21.938183999999996,10.843083,10.954869,7.313772,3.595421,7.277830000000001
2023-11-18,0.0,0.0,0.0,0.0,11945.72115,10951.77825,9957.83535,8982.298799999999,0.0,0.0,0.0,0.0,0.0,2495.60433,2185.7886,0.0,1721.88213,1517.12878,1260.1728750000002,1134.4915,969.4123999999999,860.8028850000001,731.5986,641.1912500000001,570.5968499999999,495.73417500000005,0.0,347.050675,0.0,0.0,0.0,273.59085,0.0,0.0,0.0,219.46128,0.0,0.0,0.0,175.54363199999997,0.0,0.0,139.02547,102.125212,94.567044,83.84328,0.0,69.18975400000001,58.228608,51.011702,33.025824,0.0,18.3336,0.0,7.273178000000001,0.0,0.0,3.6366220000000005,0.0
2023-11-19,0.0,0.0,13991.239019999999,12995.814899999998,12000.39078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233.0324899999996,0.0,2305.382235,1719.701595,1780.330875,1533.3741700000003,1366.38553,1200.14208,1009.72629,919.2079050000001,787.0629900000001,692.55157,0.0,505.207665,0.0,0.0,0.0,373.7683,0.0,0.0,0.0,280.65457499999997,0.0,0.0,0.0,224.30058,0.0,0.0,183.274896,121.86909899999999,115.160939,76.776777,62.04966,47.498177999999996,0.0,0.0,0.0,29.977888000000004,0.0,0.0,0.0,3.64881,3.649217,7.410266000000001,3.691622
2023-11-20,0.0,16393.652000000002,0.0,13462.083004999999,12472.49854,11438.2981,0.0,9551.716755000001,8508.955440000002,0.0,7321.345200000001,0.0,0.0,0.0,2928.5380800000003,2522.213775,2288.07889,1684.890935,1720.80158,1495.8104,1308.56005,1180.99359,1049.68836,900.8500799999999,768.537005,654.0719500000001,0.0,505.577295,0.0,0.0,0.0,374.1283,0.0,0.0,0.0,298.93312,0.0,0.0,0.0,262.77741,0.0,0.0,206.701935,165.23619200000002,146.686137,120.35785600000001,89.95197599999999,0.0,52.153388,40.919912000000004,22.275858,45.093276,33.935445,26.236644,22.627709999999997,18.85691,7.452616000000001,7.541454,3.719963
2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.4296850000005,2238.50663,1532.8186,1397.327855,1494.91656,1350.016375,793.1039599999999,646.7641199999999,519.734955,702.95136,375.78975,341.59387499999997,346.35356499999995,0.0,332.93133,0.0,0.0,0.0,199.59516499999998,0.0,0.0,0.0,153.410124,0.0,0.0,0.0,140.044288,0.0,0.0,122.056275,71.94575999999999,73.97124000000001,85.81184999999999,55.313085,40.685425,63.681235,52.445106,25.884285000000002,0.0,11.090067,7.2572280000000005,0.0,3.715788,3.7396550000000004,3.744471,0.0
2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7660.393831999999,6674.889775000001,0.0,0.0,0.0,2052.057532,2267.55912,2270.4993,1778.79216,1979.4621,1492.6176,1249.543635,1198.4063999999998,950.5979249999999,819.8313199999999,708.0361399999999,775.265515,560.2049999999999,0.0,410.92116999999996,0.0,0.0,0.0,416.10194999999993,0.0,0.0,0.0,281.30475,0.0,0.0,0.0,187.32785,0.0,0.0,145.36041,127.12691799999997,108.17275499999998,43.773503999999996,82.951462,0.0,41.084516,0.0,26.144692,14.953088000000001,7.216676,0.0,3.6502339999999998,7.4716119999999995,0.0,3.656746,0.0
2023-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.72506,1717.199895,1557.85476,1318.03051,1174.580505,1006.6815,839.751525,726.9455700000001,652.330175,538.34208,446.1438,0.0,316.64880000000005,0.0,0.0,0.0,242.51057999999998,0.0,0.0,0.0,186.50975,0.0,0.0,0.0,152.146736,0.0,0.0,118.76131200000002,93.432575,101.24233200000002,74.97467999999999,44.81620799999999,41.095527000000004,0.0,26.120437000000003,14.931852,14.963844000000002,0.0,0.0,7.474956,0.0,0.0,0.0,0.0
2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7630.11879,6556.487209999999,5740.792559999999,0.0,3157.735,2472.3544850000003,2050.11015,1850.8828800000001,1704.9060000000002,1281.63204,1172.93119,943.873,792.3657,738.56133,566.1121499999999,452.85888,0.0,320.73475,0.0,0.0,0.0,244.720385,0.0,0.0,0.0,173.5718,0.0,0.0,0.0,128.078612,0.0,0.0,128.529554,98.28730599999999,64.456724,56.87118,37.5732,41.063231,34.063443,18.92122,15.116268,0.0,0.0,0.0,0.0,7.4956380000000005,0.0,3.7884010000000004,0.0
2023-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7265.04303,6284.492230000001,0.0,0.0,0.0,2591.2556750000003,0.0,1719.7971699999998,1493.18216,1267.35994,1038.7173500000001,908.5524,717.9511,643.83777,470.336,415.58340999999996,0.0,321.45028,0.0,0.0,0.0,207.76899,0.0,0.0,0.0,150.81732000000002,0.0,0.0,0.0,109.672519,0.0,0.0,86.582143,60.401072,52.952074,45.447371999999994,34.021035,0.0,15.10904,15.134948000000001,0.0,15.09428,3.783757,0.0,3.776106,0.0,0.0,0.0,0.0
2023-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2416.3820800000003,1638.0649999999998,1429.7233919999999,1368.85074,1162.15001,1016.82459,806.2766599999999,654.6394750000001,582.0862249999999,470.207625,355.551655,0.0,282.27442499999995,0.0,0.0,0.0,179.628048,0.0,0.0,0.0,142.942054,0.0,0.0,0.0,105.32572400000001,0.0,0.0,75.49764,48.667775,41.424581,0.0,26.360635000000002,0.0,14.966292000000003,0.0,0.0,7.559152000000001,3.774964,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5140.4340600000005,0.0,0.0,1956.8088750000002,1422.13918,1303.75455,1022.89055,857.1669899999999,689.2630099999999,539.3422899999999,447.201,372.68940000000003,295.0264,240.59386,0.0,147.99028,0.0,0.0,0.0,136.826703,0.0,0.0,0.0,73.61318,0.0,0.0,0.0,55.40373,0.0,0.0,48.01185999999999,47.943506,33.755292,26.148549,18.478075,14.854624,0.0,7.476244,0.0,3.732997,0.0,3.736267,3.7528330000000003,0.0,0.0,0.0,0.0
2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2410.8977760000002,0.0,1685.910135,1947.6378149999998,1914.3285,1608.1972200000002,1079.06244,870.8117399999999,699.7047799999999,626.519025,453.87072,398.562255,302.36359999999996,0.0,208.49015,0.0,0.0,0.0,191.253,0.0,0.0,0.0,94.49165,0.0,0.0,0.0,80.14962899999999,0.0,0.0,57.398430000000005,57.37395000000001,34.054632000000005,18.724535,26.721009000000002,15.246436,11.44005,11.437887,0.0,7.630992,3.810547,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2269.1886,2073.10261,1513.0244,1247.32806,983.2916600000001,813.6158999999999,623.790915,726.84101,396.887085,340.43877,284.296425,0.0,170.403795,0.0,0.0,0.0,184.17115199999998,0.0,0.0,0.0,71.772462,0.0,0.0,0.0,56.51493000000001,0.0,0.0,37.78431,26.486502,18.83757,22.886201999999997,11.307563999999998,7.589754,11.467877999999999,7.605374000000001,3.801442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2093.285175,1621.7213499999998,1337.2615699999997,1057.31164,792.2082,622.871865,451.94796,339.52275,276.000371,207.33718499999998,147.24660599999999,0.0,94.535675,0.0,0.0,0.0,67.934934,0.0,0.0,0.0,37.74256,0.0,0.0,0.0,33.963273,0.0,0.0,37.694089999999996,15.157660000000002,15.079428,11.288801999999999,7.549406,3.7694160000000005,7.525348,0.0,0.0,0.0,3.7824470000000003,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3761.97705,0.0,2865.7861599999997,2478.624569,2113.005875,1747.79865,1277.40987,1026.3280399999999,754.3132350000001,660.4381000000001,505.26502,329.059905,232.10034,0.0,147.285568,0.0,0.0,0.0,77.41062,0.0,0.0,0.0,54.320602,0.0,0.0,0.0,50.392016999999996,0.0,0.0,34.559667,19.416965,15.52764,15.337256,11.646579,3.836531,3.840997,3.876767,3.8790260000000005,3.835207,3.767617,3.767599,3.766314,3.7660620000000002,3.766089,0.0,3.8326980000000006
2023-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3460.82352,0.0,2015.3343599999998,2351.37812,1854.53117,1560.872125,1172.136636,906.1406599999999,726.172192,592.8942,433.86486,0.0,255.85299999999998,0.0,0.0,0.0,149.703546,0.0,0.0,0.0,106.537086,0.0,0.0,0.0,82.833618,0.0,0.0,55.18681,39.46618,35.465688,23.65149,11.811554999999998,7.8726899999999995,0.0,0.0,3.9367750000000004,0.0,3.8809400000000003,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2685.5627600000003,2848.38155,2408.4354,1966.15391,1542.935625,1056.209175,858.9172599999999,700.0656250000001,519.5966099999999,380.700625,280.00966,0.0,0.0,0.0,159.96072,0.0,0.0,0.0,100.25305,0.0,0.0,0.0,71.87679,0.0,0.0,43.652004000000005,35.925138,19.733955,12.022340999999999,7.9475039999999995,3.948717,7.916952000000001,3.965478,3.9713550000000004,0.0,3.9466230000000007,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11110.446520000001,10148.45172,0.0,0.0,0.0,5942.593499999999,5387.638456,4332.005999999999,4190.93195,3977.77635,3333.3488,3127.272345,2371.69419,2514.457505,1761.37668,1339.3420800000001,1025.2877600000002,753.4020599999999,0.0,608.8412250000001,0.0,418.5362,0.0,335.234,0.0,251.87784,0.0,0.0,0.0,138.40688400000002,0.0,0.0,79.691529,50.25756,37.80975599999999,25.015314,12.539837999999998,8.359746000000001,4.179865,4.180002,4.134132,0.0,0.0,0.0,4.086781,4.085999,0.0,0.0,0.0
2023-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14745.398625000002,13588.240448999999,0.0,0.0,0.0,0.0,0.0,6448.93896,0.0,7149.73554,6403.340999999999,6156.7167150000005,5671.559525000001,5188.38405,4980.29952,4074.9330250000003,4000.0598999999997,3174.6463199999994,2759.073125,2272.541015,0.0,1408.815857,0.0,1410.7728000000002,0.0,1011.93905,0.0,838.9047199999999,0.0,550.429125,0.0,441.4422,0.0,286.251745,189.16676099999998,110.38935,61.800438,39.749472,34.968248,17.652207999999998,13.040037,8.840854,4.410099,0.0,4.216008,4.190674,4.187481,4.191759,0.0,0.0,0.0
2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8937.722035,0.0,7714.862654999999,0.0,6788.38465,6283.345529999999,6211.405319999999,5521.09891,5044.36162,4458.0251450000005,3764.1142199999995,3395.922125,3245.083065,2503.73298,2068.2542700000004,0.0,1447.73079,0.0,1098.4302500000001,0.0,545.517375,570.87784,394.45874999999995,306.97772,192.394664,219.20435,113.829664,131.56398000000002,78.61791600000001,48.090878000000004,34.92095200000001,17.511064,13.116,8.73685,4.3623199999999995,4.399900000000001,4.407831,4.4126199999999995,0.0,4.415807,0.0,0.0,4.41579,0.0,0.0,4.3707910000000005
