date,62000,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,72000,73000,74000,75000,76000
2024-06-17,0.0,0.0,2292.2797050000004,1243.45975,881.12178,1265.51837,897.4331549999999,935.41812,498.42269999999996,432.65261,312.581537,192.946396,166.42407500000002,92.92962,66.23235000000001,53.33799200000001,26.659156,19.987244999999998,6.530087000000001,6.603481,13.256764000000002
2024-06-18,0.0,834.2177999999999,1207.37105,814.477375,354.714525,358.028715,214.81270800000001,142.706036,90.777694,65.11438,39.068628,26.048820000000003,25.869456,6.506881,13.031536000000001,6.518472,6.5644610000000005,6.569558000000001,0.0,0.0,0.0
2024-06-19,3226.5589950000003,1071.8842200000001,650.5272,149.357906,58.47417,19.448787,12.968984,13.00039,6.490321,6.49022,6.491745,6.512959,6.513153,13.03588,6.520377,6.524668,6.514001,6.513948000000001,13.027896000000002,0.0,0.0
