date,34000,35000,36000,37000,38000,39000,40000
2022-05-06,0.0,1244.655465,468.90115999999995,90.08120000000001,18.043365,18.044815,17.974045
2022-05-07,888.72549,803.298825,53.24658,17.598775000000003,17.982245,0.0,0.0
