,17000,18000,18500,19000,19500,20000,20500,21000,22000
2022-08-27,0,0,0,0,607.507845,351.01885000000004,140.37366,40.13168,10.04445
2022-08-28,0,0,0,1104.48415,477.89616,48.967325,19.53724,9.8445,0
