date,10750,11000,11250,11500,11750,12000,12250,12500,12750,13000,13250,13500,13750,14000,14250,14500,14750,15000,15250,15500
2020-07-30,576.52128,620.086515,462.52123500000005,385.8317850000001,296.363545,245.98398,178.20048000000003,114.72048000000001,99.08234999999999,106.16924499999999,89.41760000000001,0.0,0.0,61.259165,38.812515000000005,0.0,0.0,0.0,0.0,0.0
2020-07-31,730.908605,735.2338500000001,613.69758,459.80217,404.34393499999993,312.536675,232.329165,193.44062000000002,158.40468,136.61544,102.39434999999999,102.222,61.431095,91.32968,44.619279999999996,51.101055,39.642785,0.0,0.0,0.0
2020-08-01,0.0,1176.9258,905.58314,816.47631,647.1344,523.678225,447.58223999999996,370.859895,312.017095,259.01326,162.9649,249.52032000000003,225.18438999999998,159.8373,110.84485999999998,129.58462,123.99555000000001,94.27096,94.28128,0.0
2020-08-02,0.0,685.7434499999999,504.69692,478.2644000000001,362.78547499999996,261.4187,228.08013000000003,189.62276000000003,174.92773,123.0944,106.89001,83.58165,107.36919,78.7976,44.307120000000005,55.870200000000004,0.0,33.37149,73.46417,22.27774
2020-08-03,0.0,633.457095,464.10446,386.97580500000004,284.8554,235.43163000000004,184.96896,157.42076,169.88939999999997,124.95537999999999,120.264375,90.634,50.42979,44.79412000000001,0.0,39.21225,0.0,34.22325,0.0,28.506725000000003
2020-08-04,0.0,556.825995,432.025055,331.71747,275.541945,196.49647500000003,157.09092,140.04937500000003,112.42020000000001,89.83424000000001,66.88926,61.846894999999996,68.2359,56.20765,0.0,0.0,0.0,0.0,16.699469999999998,16.83234
2020-08-05,0.0,899.0481500000001,789.15213,555.44125,435.06857,326.41952000000003,294.2645,173.52704999999997,164.44119999999998,127.25316999999998,110.41147,99.26844,63.517959999999995,70.17708,0.0,46.379239999999996,46.90336,41.12486,0.0,29.4327
2020-08-06,0.0,840.5604,641.8065499999999,510.662595,356.60173000000003,299.99398499999995,199.87104000000002,171.524995,117.75670000000001,112.843755,83.08195,70.6908,64.067685,35.257889999999996,41.22769,0.0,0.0,0.0,0.0,17.797305
2020-08-07,818.492675,710.806545,592.85001,425.06075,302.63584,215.412705,133.200015,80.759,51.23268,46.369440000000004,40.56094,28.986425,23.005599999999998,23.37642,17.741985,0.0,0.0,11.732090000000001,11.792430000000001,5.793325
2020-08-08,924.1576,749.397765,716.5291799999999,379.983825,270.08003,199.97168000000002,123.19303500000001,94.17712,58.407,52.93287,41.20312,35.27505,17.5062,11.569090000000001,11.781229999999999,5.89193,5.889880000000001,0.0,5.811275,11.75475
2020-08-09,935.473595,697.6302,512.53444,332.811885,210.06792,104.87591999999998,75.85526,52.392734999999995,34.89756,29.115125,29.081125000000004,11.53883,17.491335,11.641879999999999,0.0,0.0,5.799335,0.0,0.0,0.0
2020-08-10,0.0,993.968135,593.74062,401.44004,376.07913,135.47023000000002,100.76274000000001,65.17989499999999,35.57457,23.745580000000004,17.809305000000002,36.139860000000006,11.96434,5.856595,5.9307799999999995,5.9984399999999996,0.0,0.0,5.950425,6.0298549999999995
2020-08-11,685.973805,464.81618,295.88728,142.429,79.77949,39.677295,17.01687,11.32324,17.154765,5.714555000000001,5.7707299999999995,11.40769,5.86908,5.873695,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-12,806.1557000000001,595.6191299999999,341.31618000000003,115.0665,51.98651999999999,23.12158,11.55466,11.597370000000002,5.78009,5.786645000000001,5.770435000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.737439999999999
2020-08-13,579.139,795.5529750000001,541.63574,294.53200000000004,88.407675,29.396025,11.79197,5.88764,5.875725,5.748550000000001,5.797695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
