date,8000,8750,9000,9250,9500,9750,10000,10250,10500,10750,11000,11250,11500,11750,12000,12250
2020-07-09,0.0,0.0,0.0,349.45369999999997,272.097675,184.39860000000002,110.92692,78.565925,78.38130500000001,61.04884499999999,65.80427,0.0,51.6681,32.350674999999995,27.729149999999997,27.729149999999997
2020-07-10,1238.8855500000002,0.0,437.97090000000003,343.64934,227.55061000000003,134.622785,87.79890499999999,60.056034999999994,50.693884999999995,36.68788,36.87188,0.0,27.67977,23.091975,22.999250000000004,18.43112
2020-07-11,0.0,0.0,0.0,309.54938000000004,203.3295,119.99104,78.44225,50.717259999999996,36.898559999999996,46.2491,32.295584999999996,0.0,0.0,13.833705,0.0,18.455000000000002
2020-07-12,0.0,0.0,0.0,275.6334,195.17820000000003,125.457795,83.70261,55.37664,41.389109999999995,41.493015,0.0,0.0,0.0,0.0,18.40988,13.750829999999999
2020-07-13,0.0,0.0,456.51977,301.80670000000003,156.99296,96.97737000000001,69.73717500000001,55.72998,41.915879999999994,32.617025,37.07696,27.92874,23.266825,18.57434,0.0,13.968255000000001
2020-07-14,0.0,0.0,0.0,263.76151500000003,157.43564,92.6007,55.631339999999994,37.094,27.5874,22.979875000000003,23.11035,18.38648,0.0,0.0,0.0,9.182870000000001
2020-07-15,0.0,0.0,367.93480000000005,239.69478,128.98031999999998,69.1023,46.11235,36.8074,27.56694,27.67761,23.0742,18.40948,13.80516,13.814459999999999,13.85739,9.21315
2020-07-16,0.0,0.0,295.841,169.04745,81.99350999999999,36.52264,27.40827,22.744025,18.272180000000002,18.24346,13.696335,13.623510000000001,13.796625,9.08246,9.08239,4.565245
2020-07-17,0.0,516.60436,265.56083,137.32829999999998,59.523425,32.08408,18.31988,18.3149,13.742069999999998,13.707285,9.159889999999999,9.158290000000001,9.155629999999999,4.5537,4.576899999999999,4.582885
2020-07-18,0.0,476.95491999999996,270.65483,124.10469,55.15182,27.516600000000004,18.34782,13.77462,9.169469999999999,9.16699,9.12757,4.58709,0.0,4.567,4.586024999999999,4.56753
2020-07-19,0.0,506.13255,285.27470999999997,129.02008,46.099849999999996,27.589290000000002,18.35664,18.39596,9.113809999999999,9.18327,4.574555,0.0,4.57821,0.0,0.0,0.0
2020-07-20,0.0,472.61035,243.27582999999998,77.85175500000001,27.471629999999998,18.3981,9.188540000000001,4.57834,4.57993,4.593755,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-21,0.0,0.0,417.72016499999995,187.4206,65.68569000000001,32.847989999999996,18.72258,14.076075,9.35792,4.66321,0.0,4.70815,4.67166,4.593405,0.0,0.0
2020-07-22,1322.85212,596.45696,585.948015,329.26248000000004,133.41342,42.914744999999996,33.360144999999996,19.04786,14.30547,4.682765000000001,4.769735,0.0,0.0,0.0,0.0,0.0
2020-07-23,0.0,0.0,553.13034,345.48084,144.29235,14.426505,4.805295,4.804195,4.793475000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
