date,94000,95000,96000,97000,98000,99000,99500,100000,100500,101000,101500,102000,102500,103000,103500,104000,104500,105000,105500,106000,106500,107000,108000,110000,112000,114000,116000
2025-01-15,6462.273705,4913.5902750000005,5031.6985,3232.7320999999997,2694.80952,2613.73788,0.0,1495.7049,0.0,1353.566835,0.0,1004.6267,0.0,547.912915,0.0,418.65998999999994,0.0,288.895564,0.0,291.01714599999997,0.0,0.0,100.17086,49.553595,59.77231799999999,19.938874,0.0
2025-01-16,6999.577130000001,4987.629000000001,3928.934255,3237.991575,3015.7691999999997,1741.4225500000002,0.0,1197.5532,0.0,850.227205,0.0,550.22407,0.0,360.310032,0.0,321.00041600000003,0.0,159.943136,0.0,139.286686,0.0,0.0,39.837412,20.00826,20.01845,9.955001,10.044495
2025-01-17,0.0,9108.131374999999,6228.34339,6072.37794,6137.160529999999,6654.312629999999,4085.6114,4650.617569999999,3422.47092,3497.3464,3620.5024500000004,3043.11355,2191.93674,1778.1469600000003,1568.7513,783.94125,627.90408,197.984655,219.630957,83.494184,94.131738,31.352318999999994,10.432596000000002,10.471735,10.508325000000001,10.540305,10.478508000000001
