date,8125,8500,8625,8750,8875,9000,9125,9250,9375,9500,9625,9750,9875,10000
2020-05-03,0.0,0.0,0.0,0.0,177.7928,79.43652,112.071875,57.79611499999999,39.992219999999996,31.16638,22.272875,17.70688,13.257015,8.873370000000001
2020-05-04,566.3027500000001,399.52575,202.06144,209.98566,75.67193,35.51232,22.250275000000002,4.4437,4.4068950000000005,4.471025,4.4087700000000005,4.307215,4.362365,4.32246
