date,40500,41000,41500,42000,42250,42500,42750,43000,43250,43500,43750,44000,44250,44500,44750,45000,45250,45500,45750,46000,46250,46500,47000,47500,48000,48500,49000,49500,50000,50500,51000,51500,52000,52500,53000,54000,55000,56000,57000
2024-01-03,1203.0882000000001,1176.664395,1422.9697,1455.44004,971.98253,1002.55418,0.0,812.72006,704.224785,641.7470999999999,533.77275,492.324545,406.74934,342.14528,320.92019999999997,256.34976,300.37385,213.95535,201.04489700000002,154.136232,145.227158,171.56892000000002,98.08630600000001,107.21674999999999,89.620314,72.794799,72.55287200000001,47.13710100000001,55.60660299999999,34.140632000000004,29.872745,35.606632000000005,12.816980999999998,8.545926,17.079056,12.804065999999999,12.836136,8.536154,0.0
2024-01-04,0.0,2839.2299,0.0,2669.0064,0.0,2113.8659000000002,1441.76043,1758.59925,1580.51325,1402.19415,1499.13706,1090.59545,908.9302299999999,707.12224,662.7683999999999,597.989655,508.1321,487.62845999999996,536.3881200000001,423.55778499999997,354.34376000000003,220.8202,150.30346,191.504886,201.45352499999998,110.849225,75.177842,44.20331,35.368256,35.366944000000004,13.255467,13.268465999999998,17.67624,17.74768,4.418550000000001,4.421093,4.422038,8.90803,8.907652
2024-01-05,2589.693,2465.07387,0.0,1654.8912599999999,1415.018475,1311.2166,1049.1768,1168.78091,1084.90949,481.33788999999996,329.47215,330.76492499999995,220.62825,158.936904,110.346175,88.21325999999999,79.585722,70.78368,21.96414,39.800709,22.12893,13.270157999999999,13.230849,8.816616000000002,4.39038,4.385505,4.386736,4.389004,4.380137,4.374876,4.346188,8.76213,4.377299,8.756518,8.738518,8.773968,13.225169999999999,8.749524000000001,8.770806
