date,16000,16250,16500,16750,17000,17250,17500
2023-01-06,941.6368650000001,659.80122,449.32631499999997,228.79543500000003,67.88552,8.476645000000001,8.480345
2023-01-07,0.0,0.0,440.466,186.26783999999998,16.93947,8.465309999999999,0.0
