,15750,16000,16250,16500,16750,17000,17250,17500,18000
2022-12-23,0,842.4985000000001,0,405.03768,92.27993499999998,25.164885,8.4048,16.81185,8.389495
2022-12-24,0,0,0,336.583,100.98612,8.420605,8.41746,8.419754999999999,0
