date,102000,103000,103500,104000,104500,105000,105500,106000,106500,107000,108000,109000,110000,111000,112000,113000,114000,115000,116000,120000,122000
2025-06-12,0.0,3288.18953,0.0,0.0,0.0,1427.6618549999998,0.0,1007.28842,0.0,529.43025,339.391392,169.727424,95.276376,63.507492,64.077984,31.963628999999994,75.015017,32.062205999999996,10.682080000000001,10.74487,10.716512
2025-06-13,3472.39035,3128.339005,0.0,2223.6753000000003,0.0,1271.89848,0.0,636.91674,0.0,254.876928,84.91038400000001,31.820051999999997,21.212672,21.171906,10.587048,10.589733,10.48576,10.489977000000001,10.493929,10.464571000000001,0.0
2025-06-14,3153.0573,2207.1401100000003,1309.2785000000001,784.3179,788.7882,579.621735,210.93242,63.27561599999999,21.083958,10.477999,10.551244,10.493612,20.942904000000002,10.502960000000002,10.51644,0.0,0.0,0.0,0.0,0.0,0.0
