date,29500,30000,30500,31000,31500,32000,32500,33000,34000,35000
2022-05-30,2437.798725,1081.5514500000002,647.19312,1110.9182,728.9909799999999,523.13085,348.81560999999994,270.625805,79.2921,31.746950000000002
2022-05-31,0.0,1913.0603999999998,1670.8759599999998,859.02687,445.97938,158.82465,63.687760000000004,15.91464,15.887105,0.0
