,14000,16000,16250,16500,16750,17000,17250,17500,17750,18000,19000
2023-01-08,0,1097.95008,0,528.96726,367.945195,145.080295,34.08332,17.10841,0,0,0
2023-01-09,0,0,0,868.6685,607.5482000000001,197.718695,25.7634,8.576455,8.599675,8.658475000000001,0
