date,30000,40000,50000,60000,70000,75000,80000,84000,85000,86000,88000,90000,92000,94000,95000,96000,98000,100000,102000,103000,104000,105000,106000,107000,108000,109000,110000,111000,112000,113000,114000,115000,116000,117000,118000,119000,120000,121000,122000,123000,124000,125000,126000,127000,128000,129000,130000,135000,140000,150000,160000,170000,180000,200000
2025-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12259.906560000001,11753.21875,10222.9457,9479.17635,0.0,8645.184125,7711.692600000001,7011.1245,0.0,0.0,5936.17939,0.0,5178.7521750000005,0.0,4805.98618,0.0,0.0,0.0,0.0,0.0,0.0,3507.4961249999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1721.81757,0.0,1114.3453200000001,795.11278,606.102445,0.0,0.0,0.0
2025-04-25,65150.2288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12343.884800000002,11616.34224,10668.74928,0.0,9763.810725,8647.33506,8037.476915000001,7447.05156,0.0,6541.812720000001,0.0,5736.961504999999,0.0,5633.67046,0.0,4848.5093099999995,0.0,0.0,0.0,0.0,4153.63839,0.0,0.0,0.0,0.0,3291.60291,0.0,0.0,0.0,0.0,2673.93784,0.0,0.0,0.0,0.0,1948.910605,0.0,1281.557835,956.0524,664.51147,521.3017699999999,0.0,0.0
2025-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11920.61871,10886.109465,10174.059075000001,0.0,9229.111125000001,8384.613899999998,7592.385675,6934.38984,0.0,6179.411480000001,0.0,5500.478880000001,0.0,5039.950379999999,0.0,4741.9565,0.0,0.0,0.0,0.0,3697.29984,0.0,0.0,0.0,0.0,2872.14108,0.0,0.0,0.0,0.0,2309.325655,0.0,0.0,0.0,0.0,1839.11052,0.0,1268.769015,848.2291199999999,0.0,452.58998399999996,0.0,0.0
2025-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11701.6056,10556.767125,0.0,0.0,8743.29084,7944.9604,7175.382525,6518.811575000001,0.0,5966.7463849999995,0.0,0.0,0.0,4994.96433,0.0,4365.155415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2777.077195,0.0,0.0,0.0,0.0,2263.93608,0.0,0.0,0.0,0.0,1740.4948,0.0,1175.3135,848.2823099999999,0.0,0.0,0.0,0.0
2025-04-28,0.0,0.0,0.0,0.0,0.0,0.0,18466.787285000002,0.0,14598.34,0.0,13259.183,11633.161680000001,11210.062539999999,10589.2446,0.0,8830.51322,8224.141319999999,7701.057989999999,6814.16928,0.0,6314.27209,0.0,6102.970240000001,0.0,5228.54585,0.0,4786.864195,0.0,0.0,0.0,0.0,3516.144,0.0,0.0,0.0,0.0,2634.7832,0.0,0.0,0.0,0.0,2327.3213950000004,0.0,0.0,0.0,0.0,1781.34006,0.0,1234.94644,904.161075,715.917675,524.387215,0.0,0.0
2025-04-29,0.0,0.0,0.0,0.0,0.0,0.0,18786.304633,0.0,15240.840855,0.0,0.0,11676.5282,10873.2822,10255.270467,0.0,9270.66855,8360.575519999999,7205.15097,6783.457394999999,0.0,6211.545125000001,0.0,5760.05133,0.0,4916.07844,0.0,4379.60157,0.0,0.0,0.0,0.0,3658.792445,0.0,0.0,0.0,0.0,2900.1620399999997,0.0,0.0,0.0,0.0,2067.1552,0.0,0.0,0.0,0.0,1695.85326,0.0,1137.5022000000001,855.4442399999999,0.0,474.76935,0.0,0.0
2025-04-30,0.0,0.0,0.0,0.0,0.0,0.0,18012.861510000002,0.0,0.0,0.0,12768.10538,11504.171,10746.605625,9466.259820000001,0.0,8577.81834,7953.259440000001,7030.066594999999,6320.4115,0.0,5791.057095,0.0,5197.5198,0.0,4502.089919999999,0.0,4100.9946899999995,0.0,0.0,0.0,0.0,3244.8319500000007,0.0,0.0,0.0,0.0,2540.8817099999997,0.0,0.0,0.0,0.0,1937.65713,0.0,0.0,0.0,0.0,1561.8114600000001,0.0,991.57947,0.0,570.55614,0.0,282.06273000000004,216.467306
2025-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11844.466335,11356.76763,0.0,10394.02815,9142.278332,8531.63168,7644.88056,0.0,6812.981819999999,0.0,6234.308775,0.0,5698.115569999999,0.0,5347.470700000001,0.0,4644.00048,0.0,0.0,4154.867145,0.0,0.0,0.0,0.0,3190.64262,0.0,0.0,0.0,0.0,2572.0642949999997,0.0,0.0,0.0,0.0,2027.4219,0.0,1302.8526000000002,920.1980249999999,681.5586400000001,403.898544,326.760944,230.95833599999997
2025-05-02,0.0,0.0,0.0,0.0,0.0,0.0,20641.21252,0.0,0.0,0.0,0.0,0.0,0.0,11096.46751,0.0,9939.914949999998,9329.6208,8127.673680000001,7793.4376,0.0,6896.587839999999,0.0,6316.928800000001,0.0,5428.9816,0.0,5047.16368,0.0,4716.65604,0.0,0.0,3833.295275,0.0,0.0,0.0,0.0,3008.5710799999997,0.0,0.0,0.0,0.0,2476.25043,0.0,0.0,0.0,0.0,1843.35625,0.0,1162.81728,824.57344,634.820615,0.0,0.0,0.0
2025-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11543.9664,0.0,0.0,9489.92143,0.0,7668.654299999999,6808.573399999999,0.0,6239.6698,0.0,5787.680399999999,0.0,5096.98032,0.0,4662.814735,0.0,4234.48608,0.0,0.0,3664.77776,0.0,0.0,0.0,0.0,2878.8932999999997,0.0,0.0,0.0,0.0,2205.38375,0.0,0.0,0.0,0.0,1772.893295,0.0,1214.7682679999998,815.2554,625.152645,423.308292,0.0,0.0
2025-05-04,0.0,0.0,0.0,0.0,0.0,0.0,18580.08945,0.0,0.0,0.0,0.0,0.0,10478.506155000001,9829.039710000001,0.0,8875.90698,0.0,6909.888729999999,6527.073875000001,0.0,0.0,0.0,5563.22196,0.0,4600.645495,0.0,4393.94806,0.0,3792.3312,0.0,0.0,3328.5521500000004,0.0,0.0,0.0,0.0,2405.12787,0.0,0.0,0.0,0.0,1939.8863000000001,0.0,0.0,0.0,0.0,1622.2073200000002,0.0,1154.9106000000002,764.26088,575.22276,0.0,278.124326,191.12338
