date,36000,37000,38000,39000,40000,41000,42000
2022-01-30,0.0,904.0615200000001,453.64368,151.804,76.0528,18.83386,19.051759999999998
2022-01-31,2583.02889,1640.5471750000002,519.05151,57.608415,19.350345,0.0,0.0
