date,9125,9375,9500,9625,9750,9875,10000,10125,10250,10375,10500,10625,10750
2020-06-05,601.80858,0.0,247.42420499999997,164.38048000000003,86.99066999999998,48.16565,43.55437499999999,33.9787,14.516175000000002,19.40706,14.6067,9.73791,4.818895
2020-06-06,484.5677,264.2959,188.15745,126.37521,33.760545,19.296200000000002,9.68125,4.80102,9.698690000000001,9.724110000000001,4.79404,4.7963000000000005,4.788189999999999
