date,19000,19500,19750,20000,20500,21000
2022-09-03,0.0,425.35599999999994,287.22238,148.80180000000001,49.519,9.904095
2022-09-04,978.9205300000001,447.9642,158.10808,99.77515,9.939875,9.948055
