date,62000,62500,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,71000,72000,73000,74000,75000
2024-07-18,1742.7492499999998,1428.075,858.161385,832.3181099999999,542.53647,447.98593,274.279241,211.1406,147.26782699999998,108.81203599999999,70.412177,38.015094,31.999645,25.534028000000003,0.0,12.766004,6.382567,6.447774,12.94508,0.0,0.0
2024-07-19,2408.032125,1991.28035,2159.90808,2660.3916,2821.93506,2144.54944,2019.1992,1205.9298000000001,1007.0313,433.81858,435.38462499999997,146.795572,228.82401199999995,161.40767999999997,80.37737999999999,93.76813600000001,26.69418,6.6700289999999995,6.675669000000001,0.0,6.712492
2024-07-20,0.0,0.0,0.0,0.0,0.0,0.0,1097.8492800000001,1276.78936,772.8818799999999,470.14156,201.61755000000002,114.123261,47.018818,26.820536,20.122788,13.430554,20.212583999999996,20.232723,13.495052,6.747102000000001,0.0
