date,59000,61000,62000,62500,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,70000,71000,72000,73000,74000
2024-05-05,0.0,0.0,0.0,0.0,0.0,1307.439775,1087.3395500000001,896.76692,704.3598099999999,543.7937900000001,384.25026,305.828304,256.23512,192.09555,140.71233,109.013248,96.33045000000001,57.762999,32.102145,31.847635,25.572792000000003,6.368772000000001
2024-05-06,0.0,0.0,1386.7051,1333.3679100000002,887.08228,633.0987,379.0305,316.92605,228.101364,152.62113599999998,82.495699,31.60064,18.997742999999996,63.21371,12.670118,25.300396,6.349599,6.349844000000001,58.889061,6.412330000000001,0.0,6.537338
2024-05-07,4575.86496,3275.8126199999997,1882.328035,262.28748,99.93276800000001,24.916900000000002,12.465444000000002,6.235027,6.24932,12.672232000000001,6.303230000000001,6.319592,6.332545,6.332813,12.838552000000002,0.0,6.376731,6.376787,6.372133000000001,0.0,0.0,0.0
