date,19000,19500,20000,20500,21000,22000
2022-07-04,683.2847,639.02592,350.12530000000004,191.82618499999998,70.74718,10.063375
2022-07-05,1428.7014000000001,1229.47587,406.1458,60.48159,10.088485,10.32704
