,25500,26500,27000,27500,27750,28000,28250,28500,28750,29000,29500,30500
2023-04-08,0,0,0,0,335.85192,181.95931,83.98857,41.943885,27.935060000000004,13.980185,14.025325,0
2023-04-09,0,0,0,0,710.6465000000001,498.565725,184.209025,56.73278,14.185035,14.21015,13.97212,13.953765
