,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000
2021-07-12,123.65,110.69,95.09,85.64,78.19,73.14,70.27,64.21,68.24,0
2021-07-13,0,0,135.16,104.83,98.86,88.98,68.84,0,0,0
