,15500,16000,16250,16500,16750,17000,17250,17500,17750,18000,18500
2022-12-11,0,60.73,55.13,51.08,45.41,40.16,42.88,0,0,0,0
2022-12-12,0,60.85,69.78,72.53,58.62,32.56,28.74,0,0,0,110.36
