date,85000,90000,93000,94000,95000,96000,97000,98000,99000,100000,101000,102000,103000,104000,105000,106000,107000,108000,108500,109000,109500,110000,110500,111000,112000,113000,114000,115000,116000
2025-06-12,51.4,46.6,0.0,0.0,40.06,0.0,0.0,39.1,0.0,38.46,0.0,37.9,37.6,37.47,36.7,0.0,37.45,37.71,0.0,38.47,0.0,36.84,0.0,0.0,37.48,0.0,0.0,0.0,0.0
2025-06-13,51.09,46.27,0.0,44.37,42.08,41.79,0.0,40.73,39.74,39.41,39.0,38.79,38.16,38.8,38.42,38.28,38.57,37.71,0.0,0.0,0.0,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-14,51.47,47.02,0.0,43.73,41.98,41.49,0.0,40.36,40.89,40.09,39.11,37.64,38.86,38.28,38.3,37.99,37.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-15,51.62,48.99,0.0,46.79,46.52,44.92,0.0,43.03,42.2,42.65,40.7,40.35,40.95,38.45,40.22,40.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-16,55.26,47.99,0.0,44.74,41.84,43.24,0.0,41.82,39.61,38.59,38.5,40.43,39.89,39.54,39.11,38.35,39.24,37.45,0.0,38.47,0.0,38.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-17,51.61,46.76,0.0,45.07,43.9,42.48,0.0,41.52,40.77,40.19,40.37,40.22,39.61,39.23,39.26,39.18,39.07,37.73,0.0,38.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18,50.81,45.76,0.0,41.5,40.25,38.87,0.0,39.23,38.41,37.0,36.57,38.94,36.95,36.85,37.59,36.29,36.61,0.0,0.0,36.34,0.0,38.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-19,54.12,46.83,0.0,43.19,41.78,41.0,0.0,39.59,39.22,38.64,38.77,38.92,37.48,37.3,36.82,37.07,0.0,36.5,0.0,0.0,0.0,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20,50.41,43.49,0.0,41.01,40.92,40.34,0.0,38.29,39.1,38.45,37.68,37.05,36.6,37.84,35.71,35.54,38.33,36.15,0.0,36.2,0.0,36.02,0.0,0.0,0.0,37.12,36.45,37.4,0.0
2025-06-21,51.7,47.49,0.0,42.73,42.18,41.76,0.0,43.27,41.05,40.98,39.35,38.7,38.64,37.52,38.73,37.73,34.31,37.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-22,54.18,48.5,0.0,45.29,44.65,44.46,43.82,43.04,42.61,42.81,43.9,42.12,41.92,41.3,41.35,41.36,41.96,42.45,0.0,0.0,0.0,40.16,0.0,0.0,0.0,40.99,0.0,0.0,0.0
2025-06-23,59.83,51.4,46.38,44.78,43.61,42.27,40.83,39.77,39.03,38.52,38.15,37.62,37.21,37.01,37.18,36.56,35.44,37.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-24,61.69,52.03,47.24,44.81,43.12,41.94,40.99,40.3,37.87,37.72,36.75,36.78,34.99,35.4,35.68,35.21,35.54,35.63,0.0,0.0,0.0,39.54,0.0,39.01,0.0,0.0,0.0,0.0,0.0
2025-06-25,66.75,54.72,49.4,47.1,45.71,43.18,41.66,40.96,40.29,37.07,37.2,35.98,34.09,35.52,33.36,33.56,33.12,32.75,0.0,32.16,0.0,0.0,0.0,36.36,0.0,0.0,0.0,0.0,0.0
2025-06-26,70.28,57.38,49.64,47.67,44.93,43.86,42.46,42.28,38.21,36.72,35.58,34.66,33.96,32.61,32.77,31.51,31.79,31.1,0.0,31.09,0.0,34.32,0.0,32.29,0.0,0.0,0.0,0.0,35.67
2025-06-27,66.35,51.36,46.19,48.65,46.69,44.29,41.39,39.41,38.98,37.29,37.15,35.27,33.79,33.19,33.07,31.53,31.62,31.34,0.0,31.03,0.0,32.5,0.0,29.59,33.87,0.0,0.0,34.64,0.0
2025-06-28,71.3,53.62,50.37,51.41,47.4,0.0,46.05,41.96,37.48,38.57,37.7,35.38,35.0,35.75,33.09,32.11,32.81,31.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-29,79.39,67.81,59.16,55.64,55.74,56.16,49.24,45.9,47.78,45.58,40.92,39.83,37.94,36.68,36.21,35.25,34.97,35.37,0.0,35.49,0.0,34.36,0.0,0.0,70.05,0.0,0.0,0.0,0.0
2025-06-30,87.68,70.82,62.29,61.59,51.28,50.88,48.7,45.31,43.45,44.32,39.95,35.93,32.83,33.0,32.03,30.14,31.23,31.13,0.0,32.42,0.0,0.0,0.0,0.0,34.4,0.0,0.0,0.0,0.0
2025-07-01,0.0,72.62,61.94,57.33,53.08,49.9,52.46,39.8,38.39,39.84,36.9,33.92,30.61,26.93,27.32,27.31,27.49,28.16,0.0,28.69,0.0,30.03,0.0,0.0,0.0,35.05,0.0,0.0,0.0
2025-07-02,0.0,84.9,0.0,75.65,69.9,65.03,75.39,71.57,63.1,65.59,56.04,52.47,48.19,43.39,41.55,35.48,31.47,30.05,0.0,30.74,0.0,30.73,0.0,32.94,0.0,0.0,0.0,0.0,0.0
2025-07-03,0.0,169.59,0.0,98.57,92.09,120.57,150.84,138.84,127.92,88.43,80.3,95.46,83.76,73.04,64.32,52.0,39.56,30.24,26.22,22.98,18.25,20.68,32.53,26.48,36.82,46.69,36.34,50.03,0.0
