date,19000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,30500,31000,31500,32000,32500,33000,33500,34000,34500,35000,35500,36000,36500,37000,37500,38000,38500,39000,39500,40000,40500,41000,41500,41750,42000,42250,42500,42750,43000,43250,43500,43750,44000,44250,44500,44750,45000,46000,47000,48000,58000
2023-11-16,107.93,0.0,0.0,0.0,78.87,0.0,77.36,68.17,61.34,60.14,57.46,0.0,54.04,53.64,52.6,0.0,50.65,50.3,50.52,50.49,49.36,50.91,49.79,50.05,52.16,53.11,53.63,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-17,0.0,0.0,0.0,0.0,0.0,73.41,73.65,69.69,66.08,63.22,59.4,56.27,55.47,54.19,53.01,53.26,49.94,49.87,50.21,50.65,50.17,48.48,50.38,49.22,51.22,51.92,0.0,0.0,53.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-18,0.0,0.0,0.0,0.0,0.0,0.0,67.49,65.42,62.33,58.26,57.17,55.6,52.1,51.23,50.43,49.74,48.24,46.04,47.24,46.42,46.93,47.23,46.39,46.59,47.11,48.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-19,0.0,0.0,90.15,90.59,81.81,72.89,68.43,67.8,64.58,64.12,60.65,60.71,59.73,55.08,50.4,50.63,52.11,51.6,51.3,51.9,49.52,49.33,50.18,50.77,50.96,51.5,52.13,52.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20,121.89,0.0,0.0,92.21,0.0,82.74,0.0,70.23,67.89,66.51,63.92,58.64,58.88,54.03,56.09,55.42,54.31,53.03,51.44,51.47,51.39,51.29,51.07,51.57,49.57,50.1,49.48,51.9,53.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.85
2023-11-21,0.0,0.0,0.0,92.31,88.63,0.0,75.92,68.93,64.56,60.65,61.77,59.42,59.82,56.31,51.6,50.67,49.05,48.45,48.03,47.59,46.6,46.7,46.98,46.84,46.45,48.81,50.41,0.0,53.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22,0.0,0.0,0.0,97.58,87.42,0.0,78.13,68.68,70.69,68.17,62.31,56.75,55.5,53.4,54.79,55.41,53.51,47.56,47.83,46.49,50.26,47.14,49.45,49.91,49.51,50.35,50.53,47.96,0.0,0.0,0.0,56.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-23,117.63,0.0,100.94,96.75,0.0,86.09,79.04,0.0,0.0,0.0,61.13,61.76,60.43,55.52,54.41,50.9,50.1,49.79,47.52,46.36,47.38,46.15,45.41,49.22,45.88,46.86,49.49,47.91,0.0,52.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-24,0.0,112.3,104.0,0.0,91.19,87.88,76.8,76.22,69.91,66.36,61.4,61.04,59.75,58.22,54.63,54.59,51.66,52.84,50.05,47.74,47.44,46.37,47.76,47.78,46.57,47.11,47.8,50.21,51.75,54.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
