,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000
2022-02-25,121.07,111.98,101.45,88.24,88.73,79.01,68.78,63.92,62.08,0,0,0
2022-02-26,0,0,0,104.41,89.4,128.88,76.56,55.94,0.0,51.57,0,0
