date,84000,86000,88000,90000,91000,92000,93000,94000,95000,95500,96000,96500,97000,97500,98000,99000
2025-05-05,61.89,55.38,46.61,42.84,40.22,38.23,35.62,36.07,35.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-06,82.98,56.62,63.04,45.62,57.35,51.04,49.79,44.93,43.19,0.0,41.64,0.0,40.83,0.0,0.0,0.0
2025-05-07,128.16,106.12,90.21,76.17,70.78,58.91,58.72,51.95,40.14,41.5,33.04,31.94,29.82,32.98,39.3,46.41
