date,84000,86000,88000,90000,91000,92000,92500,93000,93500,94000,94500,95000,96000,97000,99000,100000,101000
2024-12-27,67.98,58.73,49.26,44.7,44.28,41.44,0.0,39.13,0.0,38.47,0.0,38.69,39.51,47.47,38.79,0.0,0.0
2024-12-28,92.08,68.0,51.51,49.75,48.83,44.09,0.0,43.13,0.0,39.21,0.0,37.66,35.52,35.66,0.0,43.15,51.36
2024-12-29,107.74,85.98,87.25,64.77,56.52,55.4,49.1,47.31,46.39,46.47,36.44,50.12,53.84,59.49,91.99,0.0,0.0
