,10000,12000,14000,15000,16000,18000,19000,20000,21000,22000,23000,24000,24500,24750,25000,25250,25500,25750,26000,26250,26500,26750,27000,27250,27500,28000,28500,29000,29500,30000,30500,31000,31500,32000,32500,33000,34000,35000,36000,38000,40000,42000,44000,45000,46000,48000,50000,55000,60000
2023-05-25,0,0,70.24,0,61.89,57.85,0,52.96,0,49.51,47.15,46.46,0,0,45.28,0,0,0,0,0,0,0,44.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-26,0,74.81,69.01,0,0,57.33,53.79,52.05,50.35,47.1,45.61,44.63,0,0,43.09,0,0,0,42.14,0,0,0,0,0,0,0,0,0,0,0,0,44.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-27,0,0,0,0,0,55.88,0,50.68,0,46.77,0,0,0,0,42.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-28,0,0,0,0,61.09,56.17,52.62,52.24,0,0,49.24,45.6,0,0,46.27,0,0,0,44.89,0,0,0,44.73,0,0,44.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-29,0,0,0,0,66.55,60.44,0,54.26,51.3,49.42,47.79,46.79,0,0,0,0,0,0,44.57,0,0,0,45.82,0,0,44.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-30,0,0,0,0,0,58.86,0,0,51.38,47.97,45.91,44.91,0,0,43.61,0,0,0,42.88,0,0,0,43.98,0,0,40.82,0,41.96,0,0,0,0,0,0,0,0,0,0,0,0,0,61.21,0,0,0,0,0,0,0
2023-05-31,0,0,0,0,0,57.63,55.42,52.06,50.24,47.69,45.94,44.52,0,0,42.98,0,0,0,42.0,0,0,0,41.54,0,0,0,0,41.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,0,0,0,0,64.59,0,0,0,48.48,45.14,42.74,41.29,0,0,40.92,0,0,0,39.88,0,0,0,38.37,0,0,39.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-02,83.72,75.56,69.03,0,62.6,54.98,52.9,49.44,47.26,44.78,42.17,41.33,0,0,38.65,0,0,0,38.77,0,0,0,38.72,0,0,36.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-03,84.69,0,0,0,0,0,0,48.9,47.66,44.19,42.77,40.67,0,0,0,0,0,0,38.72,0,0,0,37.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-04,85.58,0,0,0,0,0,0,0,0,45.36,43.2,40.41,0,0,39.57,0,0,0,39.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-05,0,80.74,0,0,60.31,52.3,48.29,46.26,44.11,43.92,39.88,38.28,0,0,37.02,0,0,0,36.32,0,0,0,39.25,0,0,0,0,39.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-06,0,0,0,0,61.27,53.7,49.32,47.31,44.35,44.06,39.33,39.92,0,0,37.95,0,0,0,36.48,0,0,0,36.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-07,85.97,77.53,0,0,64.53,57.76,54.17,51.15,48.35,45.46,44.11,42.3,0,0,40.72,0,0,0,40.06,0,0,0,37.47,0,0,40.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-08,0,0,0,0,63.81,57.56,52.86,50.22,47.15,43.96,41.52,41.6,0,0,40.01,0,0,0,38.59,0,0,0,37.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-09,85.89,77.63,70.18,0,62.19,56.02,51.58,0,45.53,43.79,41.05,39.69,0,0,38.38,0,0,0,37.3,0,0,0,37.26,0,0,37.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
