date,23000,23500,24000,24500,25000,25250,25500,25750,26000,26250
2023-09-02,0.0,0.0,53.03,38.1,34.06,31.92,27.81,24.88,0.0,0.0
2023-09-03,73.92,73.81,66.8,49.28,48.72,43.95,40.19,34.45,29.72,0.0
2023-09-04,116.83,75.05,72.22,59.66,57.02,36.84,28.9,23.98,24.39,23.38
