date,5750,6000,6250,6500,6750,7000,7250,7500,7750,8000,8250,8500,8750,9000
2019-12-05,76.98,71.4,67.02,0.0,60.29,58.62,58.18,57.07,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-06,75.86,67.27,62.09,56.0,55.68,53.56,50.29,50.77,51.51,33.77,0.0,0.0,0.0,0.0
2019-12-07,78.71,0.0,65.52,62.02,54.66,52.55,55.24,48.94,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-08,82.12,73.65,63.99,61.68,56.31,56.0,54.16,53.49,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-09,79.88,70.32,65.56,60.72,60.35,53.85,51.51,56.67,55.57,59.92,61.19,65.58,65.41,69.41
2019-12-10,77.95,69.79,64.56,59.92,54.75,53.97,55.28,52.38,56.76,53.1,0.0,66.69,59.15,0.0
2019-12-11,0.0,74.3,64.24,62.3,56.36,52.18,50.89,54.56,54.69,59.18,0.0,0.0,0.0,0.0
2019-12-12,83.03,73.57,68.01,63.54,57.76,54.37,50.37,50.36,58.38,0.0,0.0,0.0,0.0,0.0
2019-12-13,76.05,74.43,70.05,60.32,50.31,44.92,46.89,47.49,47.04,0.0,0.0,0.0,0.0,83.05
2019-12-14,83.29,71.02,63.0,57.71,51.86,50.81,46.95,54.28,49.05,57.84,90.48,0.0,0.0,0.0
2019-12-15,90.9,83.25,62.6,66.34,50.31,43.79,45.17,48.5,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-16,103.69,89.62,76.29,63.73,51.0,52.16,56.67,68.84,75.87,0.0,0.0,0.0,0.0,0.0
2019-12-17,115.63,95.77,83.73,71.64,67.92,76.78,85.65,0.0,0.0,0.0,0.0,0.0,0.0,306.74
2019-12-18,126.1,130.38,122.87,117.42,96.98,73.0,72.31,73.83,29.6,0.0,0.0,0.0,0.0,0.0
2019-12-19,197.2,147.47,161.98,136.88,121.29,91.63,86.1,81.6,131.59,0.0,0.0,0.0,0.0,0.0
