date,29000,30000,31000,32000,33000,34000,35000,36000,37000
2021-01-31,104.25,133.39,121.78,107.35,104.76,111.1,114.97,0.0,0.0
2021-02-01,161.13,134.57,138.97,113.74,93.03,87.78,86.43,95.58,105.59
