date,24500,25000,25500,26000,26500,26750,27000,27250,27500,27750,28000,28250,28500
2023-10-02,0.0,58.37,53.9,47.1,44.84,0.0,35.27,31.51,32.85,30.41,32.12,34.37,37.01
2023-10-03,83.08,74.77,65.06,54.75,45.83,42.13,36.97,34.12,33.04,27.73,0.0,0.0,0.0
2023-10-04,81.43,81.72,67.03,57.91,61.53,48.76,49.09,38.96,35.65,26.84,32.71,23.86,0.0
