date,56000,57000,58000,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000,66500,69000,71000
2024-10-12,57.38,47.73,51.73,38.62,38.18,36.59,34.55,35.12,35.48,33.32,32.71,33.28,33.43,0.0,36.85,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-13,69.76,54.41,59.99,53.77,50.04,45.92,45.62,42.59,40.13,40.36,38.5,38.16,39.43,39.71,41.46,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14,96.81,0.0,75.74,105.17,97.9,89.56,83.74,74.54,67.41,63.65,80.0,70.66,60.13,54.26,47.61,38.85,37.02,36.79,40.27,92.55,0.0
