date,60000,61000,62000,63000,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,71500,72000,72500,73000,73500,74000,74500,75000,75500,76000,76500,77000,77500
2024-11-04,107.86,104.57,101.25,105.26,101.12,99.58,95.17,94.5,98.58,98.23,94.32,97.86,98.82,91.53,92.26,91.91,91.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05,144.51,129.87,137.02,134.15,127.47,124.91,124.22,117.66,124.29,120.68,122.95,121.61,122.53,122.57,121.3,120.88,119.92,114.52,120.66,120.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06,157.74,174.0,124.97,156.0,112.08,126.91,129.36,120.94,113.48,114.31,109.17,102.43,104.3,122.81,104.81,102.94,102.11,99.09,95.13,81.78,73.15,72.0,58.01,63.91,47.74,49.04,43.13,39.6,43.29,53.73,57.33,76.23
