date,88000,90000,91000,92000,93000,93500,94000,94500,95000,95500,96000,96500,97000,97500,98000,99000,100000,101000,102000,103000,104000,105000,106000
2024-12-18,0.0,87.53,0.0,82.51,0.0,0.0,74.55,0.0,0.0,0.0,67.21,0.0,0.0,0.0,58.21,58.29,57.15,55.85,54.2,48.79,53.9,52.52,49.96
2024-12-19,90.53,78.84,0.0,77.37,71.32,0.0,65.61,0.0,61.02,0.0,57.85,0.0,59.4,0.0,54.55,59.44,62.77,63.27,61.67,51.45,57.77,51.08,65.75
2024-12-20,117.29,109.69,98.03,84.26,75.3,65.83,60.23,54.4,56.1,47.09,44.75,39.93,39.28,35.47,39.47,48.19,55.51,0.0,66.23,0.0,0.0,101.02,0.0
