,11000,12000,13000,14000,15000,16000,17000,17500,18000,18500,19000,19500,20000,20500,21000,21500,22000,22500,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000
2022-08-25,114.45,110.04,0,0,0,86.59,80.82,0,77.61,0,74.49,0,70.56,0,68.23,0,67.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-26,129.1,115.24,96.94,94.36,86.43,80.12,75.54,0,72.9,70.58,67.81,66.53,66.88,65.46,64.05,0,63.88,0,61.71,63.28,64.0,0,0,0,0,0,0,0,0,87.91,0
2022-08-27,107.76,0,97.57,88.59,83.17,77.17,73.26,74.63,71.69,69.05,68.13,66.75,65.33,64.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-28,0,0,98.79,91.13,88.23,82.86,76.94,76.74,74.05,68.71,71.42,65.48,67.56,0,62.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-29,128.2,109.79,104.27,91.12,85.15,82.47,75.08,73.08,72.1,70.71,69.09,67.99,64.98,0,65.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-30,0,110.97,0,93.3,89.53,83.16,78.17,74.9,74.86,71.92,68.87,68.8,67.75,66.33,0,63.05,0,0,62.88,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-31,0,115.21,102.26,100.07,86.75,85.45,77.48,75.59,74.06,72.28,69.78,67.13,65.9,0,61.94,0,61.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-01,0,0,0,104.44,96.41,87.66,81.22,78.37,76.0,73.49,69.39,68.26,66.46,64.69,63.75,62.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-02,0,125.6,105.68,98.56,91.92,84.78,78.58,75.12,72.2,70.79,69.53,67.34,64.18,60.73,61.27,0,62.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-03,143.91,0,107.7,104.77,91.68,84.48,78.5,75.96,73.39,70.0,68.02,66.25,61.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-04,135.55,117.11,112.86,0,94.12,85.41,78.02,74.17,71.8,69.71,68.57,0,65.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-05,0,0,114.01,108.1,96.79,87.04,82.11,77.29,74.02,70.97,69.62,66.25,64.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-06,139.1,132.99,118.68,107.21,98.45,91.26,82.28,78.12,76.02,73.83,73.24,71.99,66.79,63.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-07,148.24,125.67,120.5,112.12,98.54,86.37,79.57,75.8,71.4,68.88,65.5,65.09,65.34,0,69.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,0,133.8,132.0,117.92,100.63,88.8,78.88,75.06,70.78,68.1,64.85,61.5,63.87,0,58.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,0,0,143.12,129.54,114.27,105.52,84.05,89.82,81.14,79.29,79.54,77.0,71.46,74.26,73.53,72.24,73.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,0,0,0,0,119.78,124.97,102.84,92.3,80.66,83.73,82.25,79.77,75.65,73.15,74.97,74.71,76.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-11,0,0,0,0,0,132.88,105.94,99.97,89.86,86.01,86.58,82.86,73.45,75.16,75.65,75.2,71.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-12,0,0,0,0,0,150.98,123.96,108.34,117.1,109.91,96.68,93.66,88.15,84.65,80.53,79.88,80.05,81.08,81.69,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-13,0,0,264.21,211.18,161.24,140.19,116.01,111.64,100.83,94.37,88.23,85.3,81.86,80.33,78.1,80.39,83.5,87.13,90.96,113.67,0,0,0,0,0,0,0,0,0,0,0
2022-09-14,0,0,0,211.82,179.05,152.22,137.3,117.17,109.99,117.45,97.52,95.39,85.05,82.43,78.73,85.22,82.6,86.89,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-15,0,0,0,0,0,0,147.37,154.06,134.2,111.98,86.05,73.04,68.64,76.14,93.41,0.0,133.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
