,34000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000
2022-01-10,125.04,99.05,90.18,82.19,83.33,70.53,64.94,64.7,54.53,0,0,0
2022-01-11,0,0,100.55,104.9,108.73,83.91,83.63,61.9,64.43,0,0,0
