date,21000,21250,21500,21750,22000,22250,22500,22750,23000
2023-03-04,47.38,48.38,45.0,38.91,34.32,30.76,33.33,32.23,31.4
2023-03-05,0.0,62.64,53.2,45.22,43.45,39.07,37.4,29.07,0.0
