date,65000,70000,74000,75000,76000,77000,78000,79000,80000,81000,81500,82000,82500,83000,83500,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,100000,102000,103000
2025-03-13,65.76,59.43,56.66,55.82,55.72,54.89,54.74,54.72,53.89,55.44,0.0,53.95,0.0,53.04,0.0,54.08,0.0,54.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-14,66.45,61.64,56.99,54.76,56.52,56.96,54.23,54.92,52.21,52.5,0.0,51.59,0.0,53.99,0.0,52.6,52.27,52.09,54.03,0.0,52.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-15,66.37,62.29,56.97,57.42,54.7,53.94,52.63,53.27,52.61,52.93,0.0,51.74,0.0,51.88,0.0,52.68,52.22,51.69,49.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-16,67.52,63.07,59.12,56.37,56.74,55.55,54.97,54.67,54.71,54.28,0.0,54.67,0.0,53.6,0.0,53.69,53.29,53.33,0.0,0.0,0.0,0.0,54.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-17,67.94,60.9,57.02,56.19,55.86,55.89,52.98,54.83,52.39,51.57,0.0,53.71,0.0,51.23,0.0,50.64,50.03,49.72,50.99,0.0,0.0,0.0,0.0,0.0,0.0,52.59,0.0,0.0,0.0,0.0
2025-03-18,65.1,57.16,54.33,52.99,52.7,53.64,50.62,51.58,50.17,51.54,0.0,49.68,0.0,50.45,0.0,52.44,50.89,51.84,0.0,50.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-19,67.92,64.99,56.08,58.21,56.08,53.92,54.68,53.58,52.87,52.86,0.0,51.01,0.0,51.01,0.0,50.02,50.94,52.35,51.87,49.11,51.19,0.0,51.25,52.56,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-20,66.19,58.88,54.42,52.72,50.84,49.02,47.19,48.34,47.47,48.64,0.0,46.67,0.0,46.46,0.0,46.56,50.31,46.21,0.0,49.68,0.0,52.02,0.0,50.91,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21,66.88,59.86,50.8,50.86,48.08,47.14,46.53,47.07,44.43,46.42,0.0,43.47,0.0,44.97,0.0,45.45,46.44,45.39,0.0,47.08,0.0,42.65,0.0,46.33,0.0,45.13,0.0,0.0,0.0,0.0
2025-03-22,67.36,56.86,52.05,51.2,49.35,48.33,47.9,47.68,46.42,46.95,0.0,45.41,0.0,45.53,0.0,45.21,45.66,45.55,0.0,45.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-23,74.74,61.03,56.63,54.93,54.02,52.75,49.68,48.91,49.24,46.01,0.0,46.48,0.0,46.87,0.0,45.22,45.64,45.1,0.0,0.0,0.0,0.0,0.0,46.18,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-24,78.05,65.7,59.12,58.22,54.89,54.07,52.58,51.14,51.29,48.72,0.0,47.45,0.0,46.39,0.0,45.98,45.49,44.55,43.73,44.8,44.03,43.78,45.29,45.88,0.0,45.42,0.0,58.26,51.59,52.89
2025-03-25,78.49,65.84,60.39,58.54,55.97,55.26,52.85,52.23,50.77,48.4,0.0,47.83,0.0,48.39,0.0,45.58,44.72,44.56,44.21,43.81,43.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-26,84.28,70.21,61.96,59.92,58.9,56.12,53.6,52.61,50.35,49.48,0.0,47.94,0.0,47.69,0.0,46.26,46.13,44.55,43.93,43.83,44.13,43.45,0.0,41.26,0.0,43.88,0.0,0.0,0.0,0.0
2025-03-27,92.86,73.97,63.11,61.89,59.57,58.62,56.44,54.62,53.29,51.49,0.0,49.33,0.0,48.32,0.0,48.12,45.16,44.57,43.23,43.56,42.89,42.0,0.0,41.97,43.4,42.89,0.0,0.0,0.0,0.0
2025-03-28,97.07,79.64,70.18,67.7,63.52,61.87,58.83,56.76,58.14,53.87,0.0,54.27,0.0,50.4,0.0,50.01,48.81,46.27,45.47,50.13,46.69,45.89,45.65,50.21,0.0,42.43,40.2,0.0,49.84,0.0
