,13000,14000,14500,15000,15250,15500,15750,16000,16250,16500,16750,17000,17250,17500,18000
2022-11-28,0,114.53,91.05,68.76,65.32,67.25,56.82,49.91,45.02,0,0,0,0,0,0
2022-11-29,232.52,167.77,136.22,92.6,86.1,77.64,59.22,58.55,44.02,46.13,48.2,0,0,0,0
