date,40000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000
2021-03-01,166.54,123.84,132.92,106.92,97.66,103.97,87.51,84.43,94.8,95.63,0.0
2021-03-02,188.36,133.96,143.11,151.59,125.21,96.7,80.55,78.5,74.71,79.38,80.15
