date,32000,33000,34000,35000,36000,37000,38000,39000
2021-02-04,121.61,106.08,104.51,87.64,89.01,88.84,88.68,78.63
2021-02-05,151.37,130.62,120.84,150.61,120.23,102.37,81.38,74.2
