date,54000,55000,56000,57000,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,68000,69000,70000,73000
2024-10-09,0.0,63.2,57.66,53.63,50.95,48.63,47.8,46.05,45.24,45.31,43.56,46.34,43.08,44.08,45.0,50.82,49.21,57.93,56.94,70.03,83.03
2024-10-10,84.85,69.52,65.91,60.85,53.75,51.3,46.41,46.46,44.56,50.03,47.11,52.32,43.6,0.0,47.7,57.6,54.62,0.0,0.0,0.0,0.0
2024-10-11,90.69,77.8,72.93,76.96,68.55,59.71,57.49,72.46,61.28,51.95,50.0,32.5,29.23,21.58,15.32,22.17,0.0,0.0,0.0,0.0,0.0
