date,6750,7000,7250,7500,7750,8000,8250,8500,8750,9000,9250,9500,9750,10000,10250
2020-07-09,83.05,78.43,73.14,0.0,0.0,58.78,0.0,50.36,45.13,44.26,43.83,0.0,0.0,0.0,0.0
2020-07-10,0.0,78.48,73.03,0.0,61.8,55.31,53.05,48.51,44.86,39.31,36.38,29.44,39.75,0.0,0.0
2020-07-11,82.02,80.83,75.31,65.83,60.17,58.29,51.24,50.79,46.68,42.0,42.25,0.0,0.0,0.0,0.0
2020-07-12,86.0,0.0,73.63,0.0,66.42,63.55,56.57,51.82,50.13,46.07,44.11,45.4,0.0,0.0,0.0
2020-07-13,0.0,0.0,79.03,74.08,69.0,65.37,56.0,51.72,45.08,44.67,42.01,0.0,0.0,0.0,0.0
2020-07-14,84.65,82.52,0.0,70.69,68.37,63.34,59.72,53.44,44.84,43.8,41.37,0.0,0.0,39.8,0.0
2020-07-15,100.51,94.77,95.21,90.18,78.02,73.4,67.33,59.21,51.45,46.09,43.65,0.0,0.0,0.0,0.0
2020-07-16,107.26,99.81,93.5,88.03,80.03,72.23,63.42,57.44,47.74,41.28,42.07,37.96,39.76,0.0,0.0
2020-07-17,102.45,101.45,88.2,84.35,71.11,75.16,61.61,53.02,43.54,36.61,32.62,36.87,0.0,0.0,0.0
2020-07-18,103.94,101.13,95.21,85.31,77.48,70.99,61.17,56.11,45.05,37.14,31.52,29.04,35.9,0.0,0.0
2020-07-19,0.0,105.1,91.88,85.71,82.4,77.46,67.76,57.36,47.11,36.98,32.09,39.69,32.22,36.46,0.0
2020-07-20,0.0,0.0,104.81,87.76,79.02,82.25,69.13,60.82,45.52,38.76,33.5,23.59,40.63,0.0,0.0
2020-07-21,0.0,0.0,0.0,126.22,88.69,93.76,84.95,79.86,66.0,52.22,40.64,38.2,0.0,0.0,0.0
2020-07-22,0.0,0.0,0.0,0.0,135.93,106.98,104.16,107.83,91.76,68.6,60.96,40.73,0.0,0.0,0.0
2020-07-23,0.0,0.0,0.0,216.62,247.3,149.39,118.62,103.32,94.9,95.62,78.38,35.6,51.56,61.72,0.0
