date,48000,49000,50000,51000,52000,53000,53500,54000,54500,55000,55500,56000,56500,57000,57500,58000,58500,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,72000,74000,76000,80000,82000,84000,86000,88000,90000
2024-08-22,63.2,0.0,57.72,0.0,57.76,0.0,0.0,53.9,0.0,0.0,0.0,52.25,0.0,52.26,0.0,51.02,0.0,50.24,51.53,0.0,50.69,52.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-23,71.29,0.0,68.18,0.0,62.54,0.0,0.0,60.83,0.0,0.0,0.0,57.5,0.0,56.67,0.0,53.72,0.0,53.4,53.92,54.69,52.75,52.34,51.7,52.5,52.07,51.53,0.0,0.0,48.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-24,69.22,0.0,67.44,0.0,63.67,0.0,0.0,57.77,0.0,0.0,0.0,54.36,0.0,54.24,0.0,51.93,0.0,52.51,52.01,0.0,51.47,51.82,50.52,50.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-25,69.65,0.0,66.63,0.0,61.26,0.0,0.0,60.6,0.0,0.0,0.0,56.24,0.0,55.27,0.0,0.0,0.0,52.97,52.02,51.12,50.88,50.96,50.22,50.8,0.0,0.0,51.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-26,66.22,0.0,62.4,0.0,60.19,0.0,0.0,56.86,0.0,0.0,0.0,52.5,0.0,51.18,0.0,50.61,0.0,49.48,48.62,48.03,48.33,48.15,48.25,49.03,47.3,48.35,0.0,0.0,0.0,54.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-27,64.99,0.0,60.81,0.0,58.28,0.0,0.0,56.43,0.0,0.0,0.0,53.31,0.0,52.63,0.0,53.18,0.0,53.53,48.44,52.99,55.62,46.57,52.92,53.07,46.2,47.82,46.66,0.0,45.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28,68.75,0.0,62.3,0.0,59.11,0.0,0.0,55.79,0.0,54.05,0.0,54.17,0.0,52.79,0.0,52.02,0.0,52.35,51.93,50.86,51.43,50.03,47.53,0.0,0.0,53.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29,66.83,0.0,61.61,0.0,56.56,0.0,0.0,53.8,0.0,53.75,0.0,51.3,0.0,50.85,0.0,50.31,0.0,49.44,48.22,49.13,49.1,47.52,0.0,50.07,47.96,49.76,50.71,51.66,53.03,56.53,58.64,62.57,69.78,69.26,76.2,78.82,83.42,79.39
2024-08-30,63.12,0.0,59.25,0.0,54.59,0.0,0.0,51.16,0.0,49.32,0.0,48.73,0.0,48.73,0.0,47.82,0.0,46.52,49.42,48.99,50.25,48.09,51.03,45.57,46.43,46.56,48.03,0.0,57.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-31,64.84,0.0,57.43,0.0,52.32,0.0,0.0,48.38,0.0,46.32,0.0,48.48,0.0,44.8,0.0,0.0,0.0,44.78,44.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,67.34,0.0,61.58,0.0,57.28,0.0,0.0,53.88,0.0,53.3,0.0,52.87,0.0,50.92,0.0,48.53,0.0,50.51,0.0,49.2,52.54,51.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-02,68.91,0.0,61.17,0.0,57.11,0.0,0.0,54.7,0.0,52.68,0.0,51.48,0.0,50.76,0.0,48.95,0.0,49.07,48.54,49.36,50.97,51.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.74,0.0
2024-09-03,69.32,0.0,63.36,0.0,58.67,0.0,0.0,55.6,0.0,53.99,0.0,52.58,0.0,51.78,0.0,51.0,0.0,50.09,46.64,48.61,48.42,53.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-04,71.7,0.0,66.48,0.0,60.96,0.0,0.0,58.53,0.0,56.38,0.0,54.6,0.0,53.26,0.0,53.32,0.0,52.97,51.06,50.9,51.28,56.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-05,74.16,0.0,67.4,0.0,63.1,0.0,0.0,57.25,0.0,58.22,0.0,55.07,0.0,54.95,0.0,52.9,0.0,54.03,53.81,58.82,55.14,56.49,56.2,62.67,60.55,61.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-06,73.05,70.03,65.35,62.93,60.13,58.1,0.0,56.41,0.0,55.65,0.0,58.15,0.0,51.41,0.0,57.91,0.0,58.72,64.44,62.1,73.02,53.7,66.23,82.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-07,74.55,71.69,64.97,61.85,60.61,58.61,0.0,55.92,0.0,55.01,0.0,54.05,0.0,54.05,0.0,55.19,0.0,58.21,0.0,59.99,56.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.65,0.0
2024-09-08,85.85,78.01,76.04,71.82,68.47,66.07,66.11,64.06,62.51,60.81,60.45,61.82,0.0,57.54,0.0,0.0,0.0,65.16,0.0,0.0,0.0,0.0,0.0,77.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-09,90.24,93.65,82.05,82.98,76.28,71.95,70.22,70.21,67.54,63.68,65.31,64.18,63.89,62.48,62.03,64.5,61.7,54.81,68.56,64.23,0.0,0.0,73.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-10,99.1,89.23,88.95,84.75,77.5,73.4,74.56,69.58,67.93,66.42,63.9,64.2,64.16,62.52,61.54,61.96,63.78,60.56,61.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-11,108.81,112.95,100.71,89.07,73.61,73.21,63.56,63.88,61.55,55.96,54.94,52.22,57.65,46.9,47.58,45.89,53.2,56.39,72.68,0.0,81.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-12,169.82,120.82,121.67,114.5,112.95,105.12,93.61,103.31,87.33,77.41,77.06,61.28,57.02,46.07,43.47,32.62,32.58,0.0,52.42,77.24,81.94,131.99,78.55,82.65,111.01,123.23,145.69,176.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.43,0.0
