,15000,16000,17000,18000,18250,18500,18750,19000,19250,19500,19750,20000,21000
2022-09-23,147.07,113.6,90.65,65.6,0,66.32,0,59.52,0,50.51,0,83.64,0
2022-09-24,0,0,107.62,59.69,78.76,49.38,47.39,49.12,52.33,85.18,0,0,0
