date,60000,61000,62000,63000,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,71500,72000,72500,73000
2024-04-06,76.76,69.73,67.71,64.46,56.51,50.3,54.06,49.51,55.78,53.81,52.19,52.25,51.5,51.46,49.06,53.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-07,100.49,97.36,93.2,82.34,68.88,73.79,71.24,70.1,66.66,70.76,69.78,67.64,67.22,68.37,66.13,65.12,61.65,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-08,143.38,129.77,105.93,116.01,108.91,102.54,96.17,94.94,95.29,87.43,80.73,86.77,78.03,83.62,67.34,61.1,56.19,60.74,43.98,40.52,44.93,91.62,81.17
