date,55000,56000,57000,58000,59000,60000,61000,62000,63000
2021-10-30,85.99,77.52,76.01,71.43,66.96,67.14,70.64,68.65,55.39
2021-10-31,0.0,0.0,87.33,106.66,89.43,75.12,81.72,74.13,0.0
