date,15500,16000,16250,16500,16750,17000,17250,17500
2022-12-05,71.41,53.97,49.66,44.23,40.78,39.47,40.41,35.83
2022-12-06,0.0,68.38,64.82,65.98,45.84,35.27,45.15,46.15
