date,84000,86000,88000,90000,91000,92000,92500,93000,93500,94000,94500,95000,96000,97000,98000,99000,100000,102000
2024-12-26,84.0,73.34,68.8,60.65,57.61,55.31,0.0,51.42,0.0,51.76,0.0,50.64,50.53,50.37,51.45,0.0,0.0,0.0
2024-12-27,76.76,68.09,57.22,43.66,41.78,41.34,0.0,30.97,0.0,31.43,0.0,32.58,32.1,47.59,56.95,50.69,49.33,52.61
2024-12-28,85.35,78.78,104.41,77.34,63.69,41.14,44.36,34.43,33.89,31.61,28.57,24.48,32.48,44.2,32.3,0.0,81.94,89.57
