date,9375,9500,9625,9750,9875,10000,10125,10250,10375,10500,10625,10750,10875
2020-09-13,90.39,79.07,76.76,59.8,60.01,52.55,46.78,44.65,56.25,44.26,45.94,41.83,0.0
2020-09-14,99.56,88.55,77.71,69.58,128.54,90.68,66.98,65.33,57.66,55.96,52.02,37.26,63.45
