date,59000,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70500
2024-03-06,88.72,84.23,83.5,86.7,84.7,79.71,80.99,82.87,79.49,80.31,77.65,78.46,78.86,81.32,82.54,82.52,88.61,78.41,0.0,0.0,0.0,0.0
2024-03-07,92.41,87.92,87.51,78.44,80.0,79.73,79.48,72.78,70.94,73.96,68.69,69.48,73.69,67.44,67.43,68.55,69.05,73.2,0.0,0.0,0.0,0.0
2024-03-08,176.18,145.43,153.22,145.31,157.24,126.52,136.51,112.42,117.53,107.15,96.21,89.29,80.52,71.16,58.78,54.92,50.86,50.67,48.24,51.16,76.48,85.44
