date,102000,104000,106000,108000,110000,111000,112000,113000,114000,115000,116000,116500,117000,117500,118000,118500,119000,119500,120000
2025-07-25,70.93,65.12,60.29,53.0,42.74,35.8,34.79,30.72,27.49,25.36,24.01,0.0,23.43,0.0,22.3,0.0,0.0,0.0,0.0
2025-07-26,86.54,80.09,69.7,53.8,53.05,49.76,40.19,39.87,37.0,31.35,23.99,0.0,22.05,0.0,23.74,0.0,24.64,0.0,0.0
2025-07-27,148.94,132.09,165.01,142.47,108.82,98.58,99.95,88.26,68.84,57.71,47.06,42.8,39.01,38.86,34.95,30.56,30.52,33.12,29.16
