date,25000,30000,34000,35000,36000,38000,40000,42000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,58000,60000
2021-08-12,125.15,107.96,0.0,93.93,91.28,87.55,85.09,83.03,83.7,0.0,85.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-13,125.9,116.29,104.2,101.43,100.3,94.33,91.33,86.4,82.76,0.0,86.43,0.0,89.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-14,133.03,114.84,103.29,99.78,101.09,91.44,89.28,86.74,83.69,0.0,84.88,0.0,85.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-15,132.08,120.02,104.59,98.44,94.84,89.25,85.61,85.86,83.94,0.0,82.4,0.0,82.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-16,136.65,117.94,101.27,101.42,95.89,91.51,87.37,84.64,81.81,0.0,83.28,0.0,84.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-17,0.0,115.65,100.12,93.95,91.91,87.25,84.59,82.02,82.74,0.0,83.24,0.0,82.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-18,129.2,117.2,95.64,91.66,89.58,88.24,83.36,81.17,79.67,0.0,81.8,0.0,84.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-19,132.62,115.43,106.2,98.65,92.0,90.11,85.21,86.27,82.71,0.0,79.48,0.0,83.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-20,133.99,129.05,110.48,108.53,100.4,94.5,90.39,86.97,80.23,78.44,79.67,80.51,77.51,78.17,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-21,0.0,124.08,109.59,107.87,104.45,94.75,90.31,84.59,80.28,79.58,78.23,79.16,78.04,78.76,78.11,0.0,0.0,0.0,0.0,0.0
2021-08-22,154.71,120.55,104.96,106.49,100.37,93.71,95.93,81.33,84.96,82.78,82.51,82.27,80.33,83.97,77.38,0.0,0.0,0.0,0.0,0.0
2021-08-23,0.0,125.21,114.12,111.82,105.84,99.14,91.88,88.13,81.19,81.61,80.66,78.81,79.24,80.0,78.13,80.59,0.0,0.0,0.0,84.79
2021-08-24,0.0,137.85,115.76,112.14,110.46,97.73,91.77,85.92,82.15,81.71,80.98,78.84,77.91,77.79,78.43,0.0,0.0,0.0,0.0,0.0
2021-08-25,0.0,128.29,115.6,115.94,105.55,103.83,95.48,89.16,84.27,80.43,81.11,81.4,80.33,76.74,80.96,0.0,0.0,0.0,76.64,0.0
2021-08-26,0.0,128.74,107.11,117.52,104.7,95.2,92.49,87.33,84.3,82.8,83.66,82.62,78.86,78.74,79.91,0.0,0.0,0.0,0.0,0.0
2021-08-27,0.0,136.05,114.77,112.25,114.52,104.38,95.39,88.16,82.73,80.81,79.05,78.59,78.97,78.54,78.54,0.0,0.0,0.0,0.0,0.0
2021-08-28,0.0,0.0,127.32,116.88,108.02,106.82,97.58,91.9,86.18,83.86,79.48,77.86,77.55,75.77,79.62,0.0,0.0,0.0,0.0,89.29
2021-08-29,0.0,0.0,0.0,125.87,117.86,109.64,106.35,95.22,84.48,80.72,79.45,80.1,77.9,78.95,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-30,0.0,0.0,0.0,147.59,136.07,117.28,102.68,96.13,86.84,82.89,82.3,81.51,76.8,75.97,93.14,0.0,0.0,0.0,0.0,96.61
2021-08-31,0.0,0.0,0.0,157.19,0.0,120.1,117.53,99.64,84.37,74.91,74.93,72.52,74.62,75.44,80.53,0.0,0.0,0.0,0.0,0.0
2021-09-01,0.0,0.0,0.0,0.0,0.0,138.64,141.89,119.32,101.42,92.16,86.59,73.45,71.04,71.32,73.2,0.0,0.0,0.0,0.0,0.0
2021-09-02,0.0,0.0,0.0,0.0,0.0,238.09,198.52,186.03,126.36,122.95,134.34,94.29,80.68,80.34,69.63,74.37,85.9,84.45,0.0,0.0
