date,7000,7125,7250,7375,7500,7625,7750,7875,8000,8125,8250
2020-04-27,96.39,100.05,69.11,67.48,62.61,61.23,59.98,59.51,0.0,80.97,90.92
2020-04-28,129.34,96.52,119.52,82.84,93.77,62.11,63.83,50.97,65.76,0.0,0.0
