,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000
2022-04-26,97.1,89.16,77.31,72.03,61.68,66.82,52.66,53.23,0,0
2022-04-27,0,98.62,92.09,81.9,63.13,49.34,67.39,0,0,0
